TransactionID,CustomerID,Date,Amount,TransactionType,TransactionStatus,Currency,Location,Device,Reference Number
1836,1288,12-06-2023,9451.77,Transfer,Pending,GBP,Singhland,Online,d6d83392-3b2a-4f73-87ba-42e8472d7b1c
1041,290,06-05-2022,9971.23,Transfer,Cancelled,USD,Skinnerland,ATM,1ad51405-f06a-4d53-974c-25733908d361
465,1744,18-01-2023,6373.21,Withdrawal,Pending,INR,Smallview,Branch,3d616d57-588a-4bcd-a995-32c8dd6a1ff9
1241,973,23-09-2023,5850.18,Deposit,Cancelled,USD,Smithborough,ATM,b5b24f60-73aa-4404-9e8e-b4a688736ccc
1176,1970,08-05-2022,964.93,Withdrawal,Pending,USD,Smithburgh,Branch,5339fadc-986a-4c1d-b247-a35af0b16bef
1515,443,01-09-2022,1950.36,Withdrawal,Cancelled,EUR,Smithburgh,ATM,ca09d662-27c6-43eb-9d5e-9fe7698d5af5
1289,122,17-01-2024,2056.48,Payment,Completed,GBP,Smithhaven,Online,0bbaf2e2-4d79-4099-b27a-b7f56c3e6184
522,1473,05-08-2022,7873.44,Withdrawal,Pending,INR,Smithmouth,ATM,b2020d84-c617-44b3-96a4-0d0d015edbd0
1644,1071,02-06-2022,679.91,Deposit,Cancelled,EUR,Smithshire,ATM,facfe4b8-3b8f-4afc-b429-926347382db3
192,1119,02-09-2023,8084.48,Deposit,Cancelled,INR,Smithtown,Online,a4529096-ed84-4210-a511-909555ca4ce2
640,997,18-12-2022,7007.4,Withdrawal,Cancelled,EUR,Smithview,Online,59ce36ae-a9ef-461a-a875-fa7454ae39f6
1105,628,19-04-2022,5648.47,Deposit,Pending,USD,Smithview,Online,f3010714-9af9-4b51-9e16-66a5c7265ba6
437,1406,26-12-2022,5640.32,Withdrawal,Completed,GBP,Snyderport,Branch,744f1a20-5ae7-4ff7-9833-1916231fadaa
1715,548,23-06-2023,2815.25,Withdrawal,Completed,USD,South Aaronhaven,Branch,247a301b-c6b5-4eb0-8fec-65e37c5c8f29
1000,1385,20-05-2023,4822.09,Deposit,Pending,USD,South Adamtown,Online,150e7dc1-6946-4dbf-ba6d-a097280a92b8
24,1175,12-12-2022,7689.92,Deposit,Cancelled,EUR,South Adrian,Branch,d9a49e14-be9b-4441-b618-0d9c5f4ac852
344,450,08-08-2023,9462.89,Withdrawal,Pending,USD,South Alexis,ATM,c7388ad3-a4ed-4683-bc86-c36964c2e0ce
720,412,23-12-2022,7818.24,Transfer,Completed,GBP,South Alexis,Branch,de573f69-7ba2-470b-b5ea-16edce1266be
403,844,09-11-2023,198.06,Payment,Completed,INR,South Allison,Online,0c4a55c2-4244-4dd1-b8ad-ed4685997280
1728,127,18-08-2022,7204.56,Payment,Completed,INR,South Allison,Branch,687bb69f-cde3-48e2-b689-17cefd2b310a
22,1965,26-05-2023,1760.96,Deposit,Pending,USD,South Amandaport,Online,45f623de-e7a9-49c6-97e7-00ff1e03152d
106,1576,29-03-2023,3408.12,Deposit,Completed,EUR,South Amy,Online,c977c113-d99f-4a55-8c67-5b1ff50c1654
524,524,07-03-2022,7118.67,Withdrawal,Cancelled,INR,South Amyshire,ATM,7354ebcd-5238-4ff6-8e39-4ed8e8c263bf
491,646,05-03-2022,1050.2,Payment,Completed,INR,South Andreamouth,Branch,37357d86-4d4f-4e72-81f3-f0d64f9a5426
1097,1020,18-12-2023,4514.75,Withdrawal,Cancelled,GBP,South Angela,Online,9387302e-a8a9-4ba6-b0ac-e1727ba010d1
1947,37,21-04-2022,624.97,Withdrawal,Completed,EUR,South Angelaport,ATM,af7f9ed6-9822-482d-ab17-c0999405a4f5
86,446,25-10-2023,5499.69,Payment,Pending,INR,South Angelaside,Branch,5589fa14-9652-4ad4-a05d-40ae1f7a567a
173,1617,02-09-2023,1357.53,Payment,Pending,USD,South Anne,ATM,5bd269c4-ecf8-417e-a65d-17a3fa4ab5c6
527,1115,23-12-2022,5155.19,Payment,Completed,INR,South Anthonystad,Branch,eaa6e543-8b71-487b-9b8f-fb43d31bacdf
1311,1688,12-07-2023,7447.44,Transfer,Pending,USD,South Ashleyhaven,ATM,0ec0278c-37b3-4f4d-b587-a3ce7cf417bd
612,1942,06-01-2024,1951.37,Transfer,Completed,INR,South Austin,ATM,af13f03a-4735-4298-9a31-1ecd7929dd4b
1972,900,06-06-2023,5788.33,Payment,Completed,INR,South Austinton,ATM,6c080939-b417-4ce1-89bb-cd8144500dc9
900,626,28-06-2023,1581.66,Deposit,Completed,INR,South Barbara,Online,c40889b1-61e7-4498-982c-bdbcf8b8390f
1072,40,20-04-2022,8109.12,Transfer,Completed,GBP,South Bettyside,ATM,abdf2d86-cf13-4802-9a02-eb28e9d60854
1217,481,08-10-2023,5113.8,Payment,Cancelled,USD,South Brandontown,ATM,9ae98078-64eb-45ce-be83-bf086e9ce122
1118,1643,18-08-2023,9269.97,Payment,Pending,USD,South Brendatown,Online,09b0302a-e2c0-4c84-8ecc-65041c18c9d0
1322,56,29-06-2022,5121.29,Transfer,Completed,GBP,South Brent,Online,7c690ddf-42d5-45f9-a44a-779513eb4c00
139,1118,12-01-2023,7243.51,Deposit,Pending,GBP,South Brittany,Online,c0596357-609c-4b15-8bf1-a20fce0d53ff
1306,1600,26-06-2022,108.46,Deposit,Pending,GBP,South Brittany,Online,48f88085-f93f-42c1-a844-54fd95fd00af
1543,1618,07-07-2022,7434.62,Withdrawal,Pending,INR,South Brookestad,ATM,17a30a82-bff8-4a99-b28b-dde8c67a9109
1047,49,23-12-2023,172.04,Deposit,Cancelled,INR,South Bryanport,Branch,2b605a8f-db5b-421b-9c80-8b1fbd2a40df
1865,1367,27-05-2022,1975.62,Payment,Cancelled,EUR,South Bryanside,Branch,4faee7c0-201a-49a4-a073-787a86efee45
1911,1353,15-01-2023,2315.5,Deposit,Pending,EUR,South Carol,Online,aee9c7fd-8166-429d-a5ea-cb280dccca47
776,1702,01-10-2022,4514.08,Withdrawal,Cancelled,EUR,South Chasehaven,ATM,8b4b802c-d203-48bb-8785-af2aec258f24
1141,1007,21-11-2022,6883.57,Transfer,Pending,GBP,South Christian,Online,923e0b90-72e4-4c2c-b5ea-9f3c37822996
510,623,15-10-2022,5134.68,Payment,Completed,EUR,South Christopherburgh,Online,68734314-5c31-4abe-9690-b0b5dd20d361
957,1078,28-03-2023,6811.06,Payment,Pending,GBP,South Cindy,ATM,ba487102-5ba7-440b-bc59-fff103650b1f
1537,1503,06-02-2023,4002.6,Payment,Completed,USD,South Cindy,ATM,8a5445d8-5304-4cf7-8a85-61862e4aec79
1373,1906,04-11-2023,3706.32,Deposit,Cancelled,INR,South Cindyfurt,ATM,d9ae12a0-7436-493f-b254-b6cec257e98f
1483,137,07-06-2022,9565.25,Transfer,Pending,EUR,South Crystalberg,ATM,40d6bf4f-8347-4809-aebd-91f21bba80c1
526,1249,19-09-2023,8184.39,Payment,Pending,USD,South Daniel,ATM,f6366729-8c74-4cd1-bfc4-895eeac6d52f
1195,1272,14-06-2023,3652.45,Transfer,Completed,EUR,South Danielborough,ATM,d15be580-7e3f-493c-bd5d-07dbd1a24b9c
1779,337,13-09-2023,7816.39,Withdrawal,Completed,USD,South Danielstad,Online,e4f4e1dc-666a-4589-961f-c70f1b462afe
1884,1142,10-02-2022,3648.99,Deposit,Cancelled,USD,South Danielton,Online,c710e35b-2b90-4233-b81f-7a97d6c8f0c7
836,296,20-10-2022,8434.77,Deposit,Pending,USD,South David,Branch,bb1a7438-a5ce-4667-9443-32e6de666128
725,1356,18-10-2022,9669.26,Deposit,Pending,INR,South Davidberg,Online,0cd95c80-975a-4f3e-9d95-6e931beec370
1151,390,04-02-2022,4017.55,Deposit,Pending,USD,South Davidville,Online,ca30cf6e-1476-4590-b8f4-fd6873971055
1318,1508,05-10-2022,2133.77,Deposit,Pending,GBP,South Dawnport,Online,bac1c96b-80b0-4c69-a27f-f9d918d28aac
1695,1230,10-08-2022,3337.32,Deposit,Pending,USD,South Dianeside,Online,8af98fd2-7ae4-4192-b7d6-35cc674c1fe0
987,1681,28-02-2023,2379.55,Payment,Cancelled,EUR,South Dylan,Branch,cd2ac2a3-6acb-4418-827f-fff6f08cfdf0
598,321,09-04-2022,1072.18,Deposit,Cancelled,EUR,South Emilyshire,Online,948c2f54-f8b1-4310-b288-774976b41c38
1930,589,17-11-2023,9982.69,Deposit,Cancelled,INR,South Emmashire,ATM,b036fb27-4be7-47b3-94fe-0395e2a7d376
775,718,14-09-2022,2877.16,Payment,Completed,EUR,South Erik,Online,d8ccaa9c-163f-41a4-8599-d171cf63eb0b
603,1501,31-12-2023,5760.65,Withdrawal,Completed,INR,South Evanstad,Branch,d5991d1b-b897-4815-a8f2-ceda1c3ed507
127,1955,08-06-2023,8124.61,Payment,Cancelled,USD,South Frank,Branch,1fb81339-6268-49a8-b3a1-b15893c20b8b
378,1209,26-05-2022,1706.32,Payment,Cancelled,EUR,South Gabrielle,ATM,2a64c541-17a4-4104-af47-6e0d5a116ef0
1687,24,02-11-2022,1034.22,Transfer,Completed,GBP,South Gail,ATM,cfd18c8a-c8ad-42ec-bfd8-33a810a69d97
692,1933,27-06-2023,179.15,Withdrawal,Completed,GBP,South Garytown,Branch,5ef4bb58-d33e-4619-a28f-f0f397be8e14
1380,1351,21-04-2023,3875.56,Payment,Completed,EUR,South George,Online,48d3bcfe-5bcb-4201-ba88-0328cb7d594b
1594,972,03-06-2022,4129.33,Payment,Cancelled,INR,South George,Branch,b2df9a1f-cfca-4fca-8e21-c8d3d9d01c47
1818,52,11-11-2023,1202.77,Deposit,Pending,INR,South Heather,Branch,549045a6-fc7d-4b0f-9014-6889438e1e15
1246,1959,07-08-2022,6578.66,Withdrawal,Completed,EUR,South Heidi,Branch,936a0dc3-0076-41dc-81eb-6fb2f85cd33a
1280,304,22-03-2023,6886.16,Transfer,Cancelled,GBP,South Holly,ATM,813ec252-8a2b-4b8b-87c9-4e30b2ef6ab4
1875,809,17-05-2022,1259.51,Payment,Pending,EUR,South Hollybury,Branch,457f8107-5d89-4d37-8d06-c6f51ae0fda2
1560,1253,03-07-2023,5872.02,Payment,Pending,GBP,South Jacob,ATM,faff7816-4d6f-4a05-8061-7370588e5330
960,769,29-07-2023,4887.34,Payment,Completed,EUR,South Jade,ATM,b4cdcae1-c702-4116-9d7d-255fe2d07623
1056,1522,28-06-2023,5527.47,Deposit,Cancelled,GBP,South Jamesport,Online,7ad67e23-4a67-45d9-b235-010d7330361e
1734,826,05-03-2023,6968.19,Withdrawal,Pending,GBP,South Jamie,Branch,9131f53a-489f-4d48-8094-e4c2b624cdf7
646,531,09-01-2023,3477.67,Transfer,Completed,USD,South Janet,Branch,a1251d69-d9b0-4c51-8bf7-cb45f25b12ca
188,1218,20-10-2023,826.94,Deposit,Pending,GBP,South Janicestad,Branch,97b2f53e-a611-4c11-851a-ab10b4a4761e
150,628,15-11-2022,9827.33,Payment,Pending,GBP,South Jasonhaven,Online,e06559a7-b4cd-4a1a-a1b8-232ddfcf9eff
101,1891,05-10-2022,7391.13,Deposit,Pending,GBP,South Jennifer,ATM,28a5bd1a-d205-468e-8fae-0251210731a8
967,170,30-08-2022,1945.37,Transfer,Pending,INR,South Jennifer,Branch,96eb0b50-700f-4bb6-ae89-73030a8ad54f
1831,1574,09-03-2022,111.57,Withdrawal,Pending,USD,South Jenniferfort,Online,fbf37faf-c7fa-418c-9745-2ff2aec32d85
39,1366,21-01-2023,3988.63,Transfer,Cancelled,EUR,South Jenniferville,ATM,a261a146-bb2a-402b-acaa-7455d06ad106
988,1326,04-02-2022,3186.29,Deposit,Completed,USD,South Jeremymouth,Branch,b4ee0687-7b9a-4c2a-8fc7-ee4aa0ce6cc9
691,1590,21-08-2022,7909.31,Transfer,Pending,EUR,South Jessicaland,Branch,4d566c11-ff27-404c-96ad-837d70fd47ee
834,403,06-07-2022,4449.62,Withdrawal,Pending,INR,South Jimmy,ATM,80c681d4-334f-4413-9395-8cd5c2c0d0bc
102,1715,13-12-2022,6983.44,Payment,Completed,USD,South Jodystad,ATM,e900ec4a-b3bb-4e47-9ea7-03ae2b18352c
1430,1482,04-08-2022,8343.21,Withdrawal,Cancelled,EUR,South Joeltown,Branch,c3922fb7-9e0c-4a1a-8494-61ae51348b84
663,669,25-09-2023,6271.59,Payment,Cancelled,GBP,South John,Online,a0c0d67a-a543-43d9-bb0f-a2cf7dd2c76e
501,1986,23-02-2023,8001.7,Withdrawal,Cancelled,GBP,South Joseph,Online,a5eaafc0-62d0-4fde-ac38-4ffd6339794a
1476,937,01-07-2023,8166.35,Deposit,Pending,USD,South Joseph,ATM,b4350d23-9948-4fc6-a45a-28381fc917e0
667,218,14-01-2024,159.37,Deposit,Pending,GBP,South Justinmouth,Online,3425ea7f-20ae-4e07-9718-7408d6eba0ab
676,47,14-08-2023,1490.1,Transfer,Completed,GBP,South Kaitlin,Online,b8e4f56b-3e88-4705-a7ff-dc157b5ea7f9
508,532,13-06-2023,9565.28,Withdrawal,Completed,INR,South Karenport,Online,214e92c8-7d8a-422d-bb26-91d02ace52f4
118,1046,03-03-2023,1941.25,Transfer,Completed,EUR,South Karlberg,Online,a825b02f-2236-42c1-b536-f163c29d94f4
1505,210,18-11-2023,3969.83,Withdrawal,Pending,USD,South Katherinebury,Branch,93ed262e-becf-4f3f-85fe-bab91a664c12
1191,1894,02-11-2022,1919.86,Transfer,Completed,USD,South Katherinefort,Online,264f3b20-964c-492f-857e-3c3905f9b129
1507,370,04-11-2023,9401.85,Deposit,Completed,GBP,South Kathrynfort,Branch,a482b281-5a72-4aa0-8760-a33d4a2daae7
1018,392,31-10-2022,7952.6,Deposit,Completed,USD,South Kennethshire,Online,5bd1165e-4c54-4575-aec7-36431995eb2f
131,683,30-04-2023,303.45,Withdrawal,Cancelled,GBP,South Kristin,Branch,32f04441-2924-4dc6-b81f-cb170f7e7b4d
1876,1243,07-08-2022,6443.36,Withdrawal,Cancelled,EUR,South Kristine,Branch,6f37569a-a200-47ee-8a05-c79a6b22fd31
306,309,13-11-2022,1251.85,Withdrawal,Pending,USD,South Kylebury,Branch,d2a54926-fcaf-4d73-a44d-5711f703d80c
1025,270,04-12-2023,9771.91,Withdrawal,Pending,GBP,South Kylemouth,Online,b604dbfc-79e9-403e-a5f9-31de1a914aba
619,21,07-12-2023,335.51,Deposit,Pending,INR,South Laurenbury,ATM,6ea61759-7f91-42ff-a1bd-9faf36ca66a0
615,602,10-03-2023,9726.06,Transfer,Completed,USD,South Laurie,Branch,ff42b6d1-2864-48ef-aab0-16d5f4489bd7
6,2000,09-09-2022,236.55,Transfer,Cancelled,GBP,South Leslie,Online,fb4826c5-25fd-4d5c-96c2-642a4080ddd5
408,1849,12-01-2024,3988.77,Deposit,Pending,EUR,South Lisa,Online,4ee557f9-6744-49b7-8dd4-a73a358e74f7
57,1769,13-04-2023,3535.62,Payment,Pending,USD,South Madisonmouth,Branch,97a1f160-604f-4170-b3ab-a48d7fca3ef4
324,827,31-05-2022,5840.11,Deposit,Completed,INR,South Mariashire,ATM,d70f02ae-b03f-456b-9388-ee18215a2034
1698,440,31-08-2022,8267.51,Transfer,Pending,EUR,South Markport,ATM,8c0622f7-518b-44a5-aef2-7ff343f04d98
1986,1364,25-10-2023,956.62,Transfer,Cancelled,EUR,South Matthew,ATM,bd0d7c3c-f557-49a9-a369-d55c2f3b5fc3
1509,762,30-08-2023,9777.02,Payment,Pending,EUR,South Megan,Online,26e50a1b-dec6-44a1-ae1d-b86b86159de7
502,591,14-12-2023,4040.31,Deposit,Pending,EUR,South Michael,Branch,ee34cd72-f9f1-4942-862a-e208df62d723
654,1413,05-06-2023,251.93,Deposit,Cancelled,INR,South Michael,Branch,86717fc4-35f8-476c-a5dd-ad4b3f8ab338
904,540,20-08-2022,299.73,Withdrawal,Pending,GBP,South Michelleburgh,Branch,3d3fb9d8-0323-4b55-a783-4d80c75c2d02
459,1072,04-02-2023,4651.01,Transfer,Cancelled,USD,South Molly,ATM,a1bb70cd-1a29-488a-a7b6-e5d8b510f80c
1527,1129,08-04-2022,2466.26,Payment,Cancelled,GBP,South Nancy,Branch,cbcc1ca5-975b-4b9d-9b94-24dda80bd734
1838,1868,10-05-2022,4652.23,Deposit,Pending,INR,South Nicole,ATM,8be71d2e-9f18-491c-aac1-a9b897ab0e37
1519,1606,09-02-2022,4006.31,Payment,Pending,INR,South Nicolechester,Online,d7c06101-44a0-4920-b53f-b2f6b6685d14
468,106,21-10-2022,2904.69,Withdrawal,Completed,GBP,South Nicoleton,ATM,96eab31e-7640-4eed-b901-cfd950a80c01
1077,1521,26-02-2023,7977.2,Withdrawal,Cancelled,EUR,South Paula,Branch,112bbd84-40af-46f2-bf1c-7e373f706252
1680,942,25-05-2023,6013.62,Transfer,Completed,INR,South Paula,ATM,c4a626fe-8331-47cb-a868-4e8350f8a4fa
1651,1667,21-01-2024,7429.65,Withdrawal,Cancelled,GBP,South Rebekah,Branch,4129618f-61eb-4890-b692-a52aeab26627
134,34,03-02-2023,2109,Deposit,Pending,INR,South Richardview,ATM,0a0c8355-da7b-4237-b50b-fa85212a72ce
515,1626,06-05-2023,5192.41,Withdrawal,Completed,USD,South Robinburgh,ATM,957a31ef-d9f4-483c-87db-6ccda2474c1c
310,1434,18-12-2022,6683.89,Deposit,Completed,USD,South Rodneyville,Online,5079dcb8-1e18-4fe9-964e-f76bfeb6a27b
1984,591,18-03-2022,488.11,Withdrawal,Completed,EUR,South Ronald,Online,4f4648f0-30e3-4022-9502-e522d964b59e
375,597,22-08-2023,4617.83,Transfer,Cancelled,USD,South Ronnie,ATM,bca46115-870b-4933-8d3a-209d5ef82d74
1453,1786,17-07-2022,2455.02,Deposit,Pending,USD,South Ryanfort,Branch,f8747a82-b7ed-421a-83f4-c80327d6e21d
1650,1201,26-10-2022,5442.97,Payment,Cancelled,USD,South Ryanview,Online,36a4e3a9-212f-4f83-bd26-08b8e8975d67
1538,1127,18-05-2022,3907.86,Transfer,Completed,INR,South Ryanville,Branch,534fddef-556b-4547-977e-defca9cabd4b
1004,329,10-08-2023,791.02,Payment,Completed,INR,South Samanthaburgh,Online,3e79da96-a5f8-43e3-8dca-aa35c42ad614
1385,1233,02-04-2022,3196.23,Withdrawal,Pending,EUR,South Samanthaburgh,ATM,10d496c2-dd89-48f5-8f44-2b666e00771b
1971,1696,19-03-2023,9165.29,Transfer,Completed,USD,South Scott,Branch,8a61851d-5962-46ff-80e4-d47a8cdfbf52
1197,40,07-12-2023,9218.06,Deposit,Pending,EUR,South Scotthaven,Online,4a378fc9-4439-4c12-8e33-1323127e5503
1434,350,09-07-2023,5088.39,Transfer,Pending,INR,South Shellyborough,Online,5d82b7d7-ca93-41dd-a663-cc724b70d75f
668,182,17-03-2023,4911.02,Deposit,Completed,USD,South Sonya,ATM,744a6ddd-c7c7-4568-91cf-df83a82ca031
409,288,09-12-2022,3352.54,Withdrawal,Cancelled,GBP,South Suzanne,Online,a075b68b-0747-43a7-a374-5fd6656414c9
643,1990,10-03-2022,4795.56,Transfer,Cancelled,INR,South Sydneybury,Branch,c295ebda-2f2c-4ec9-a65e-6491dd3cfeae
1113,310,13-12-2022,8663.72,Withdrawal,Completed,USD,South Sydneychester,Branch,26dff17c-1338-4562-ae23-ccd293bf26cc
902,1184,14-03-2023,9157.65,Transfer,Completed,USD,South Sydneyfurt,Branch,3eb640b2-6fa2-4599-9662-3c310636a790
1205,1709,19-07-2022,4700.34,Withdrawal,Pending,USD,South Teresafurt,Branch,e855212f-85a6-46dc-8d43-f9e55e9fe711
830,668,25-01-2024,6459.74,Transfer,Cancelled,INR,South Thomashaven,Branch,9e929f5b-1bf5-487d-9c24-acc0db334385
857,469,18-08-2022,7951.86,Payment,Completed,EUR,South Thomasshire,Online,c570aac8-9071-4151-aa05-b16ff42824b6
888,238,10-09-2022,7044.83,Transfer,Cancelled,INR,South Thomaston,Online,0849efbd-5a8b-43fa-b490-8e01e6eb267d
95,625,12-07-2023,2954.39,Payment,Cancelled,USD,South Timothymouth,ATM,7457b26e-1008-4ff6-ac19-d9a311ae7e90
1931,1158,07-08-2022,3921.47,Payment,Pending,USD,South Tylerland,ATM,ef676080-e539-44a5-913a-7a1d22492c9a
362,589,12-12-2023,1202.77,Transfer,Completed,GBP,South Vincent,Online,2ddaa7cc-92ee-4196-89ea-6539a0939095
1868,1561,07-08-2022,6187.07,Deposit,Cancelled,EUR,South Wendychester,Branch,6a265ac8-f8de-4918-96e5-2b180c480e92
383,174,05-06-2022,5899.25,Deposit,Pending,EUR,South Zachary,ATM,b55b5340-c191-4d98-b3aa-e61ad0447135
128,881,26-01-2023,9146,Withdrawal,Cancelled,EUR,Stanleyville,ATM,5cdb49c1-66cc-44cf-b54a-c2e3cb7589e4
1020,342,28-07-2022,322.95,Transfer,Completed,EUR,Starkview,Branch,3f5e5ec0-f071-405c-bc51-823589311429
549,804,26-06-2023,9466.56,Withdrawal,Completed,EUR,Steeleburgh,Online,9a8b60c4-5a3a-4ff5-91bb-f6baf56db1e2
948,1174,25-11-2022,3046.51,Payment,Completed,EUR,Stephanieburgh,ATM,42857b6c-8c92-4b4a-9fd2-29c13ab3a1df
1103,1621,21-04-2022,3570.48,Withdrawal,Cancelled,EUR,Stephaniefurt,Online,006fa3ae-73c0-4e0b-891d-848b61e0a686
1634,351,07-09-2023,1636.23,Deposit,Completed,USD,Stephaniefurt,Branch,36e168ee-2a49-42b5-96f5-8ca60115e27c
974,270,28-12-2023,2042.39,Deposit,Cancelled,EUR,Stephanietown,Branch,df9becc0-86d0-4a21-a668-d8731ed6d952
870,1664,03-12-2023,8683.77,Withdrawal,Completed,USD,Stephenfurt,ATM,acdcc02c-9c25-492a-bb32-3b11634c314e
588,76,10-06-2022,483.33,Transfer,Pending,EUR,Stephenland,Online,08c498a7-702f-4020-94f4-77fca812c80e
1924,96,02-01-2023,6210.21,Payment,Completed,GBP,Stevenberg,ATM,2f8fbe33-41d4-405b-b4c6-f89d0a9e456d
1516,1752,18-06-2023,809.59,Transfer,Pending,EUR,Stevenport,Branch,4e683c8e-3ba2-474b-8796-c151c22f6f85
1993,1947,01-03-2022,7773.23,Payment,Cancelled,EUR,Stevenshire,Branch,bd9c5c51-b890-4684-9eaf-add4ac3f7fa4
418,1365,28-04-2023,927.2,Withdrawal,Completed,GBP,Stevenstad,Branch,5bd16241-f48a-4139-b8d4-f2f535fa5353
342,1257,13-01-2023,4436.54,Transfer,Completed,INR,Steventown,ATM,aaec0ee1-9cb2-41b2-b183-d75139adf563
714,112,04-04-2023,3930.92,Transfer,Completed,INR,Stevenview,Online,d08a0e03-8867-4768-87d9-ac088a468c76
1536,466,26-06-2023,9416.89,Deposit,Cancelled,INR,Stevenville,Online,c7824baf-fed4-4b41-a72d-5ce8163e595f
1620,1036,05-04-2022,3433.36,Deposit,Completed,EUR,Stonetown,Branch,4baf5843-a1fd-46de-9069-d5e77745f197
1784,1658,12-04-2023,7292.63,Deposit,Pending,USD,Stoutshire,Online,a4efeed0-19f1-4fcb-b7c2-321d9a50b3d0
610,873,07-07-2022,9015.15,Payment,Cancelled,GBP,Sullivanchester,Online,69ca91a9-daf8-49b4-a068-81280b7b9333
108,175,02-03-2022,7521.6,Transfer,Pending,USD,Sullivanfort,ATM,be048278-b53d-4ba4-8474-d1ac0c429202
1567,1064,10-01-2024,9053.89,Transfer,Completed,USD,Susanmouth,Online,352f9651-1c38-4a81-b958-5e5808152f3c
256,1433,18-01-2024,8267.21,Deposit,Cancelled,EUR,Susanport,Online,5bcd4259-89cd-4882-93c3-b1677c3b1a28
1405,1334,04-02-2022,4859.2,Payment,Cancelled,GBP,Susanton,Online,0443147f-3937-46cc-aace-7b87e720cd9a
651,72,01-08-2023,5626.49,Deposit,Cancelled,USD,Suttonville,ATM,8edde171-5121-4ce3-ba9c-909a0ae325bc
1873,1336,22-11-2023,8321.37,Withdrawal,Pending,GBP,Tamarastad,Online,61e2dbf0-881c-4a41-83b4-6a97bd3b9a60
454,57,12-07-2023,6257.59,Payment,Pending,USD,Taylorchester,Online,bc9b39bd-aba4-4153-b2ed-c7c434a233be
1256,1357,16-08-2023,9816.78,Withdrawal,Cancelled,EUR,Taylorhaven,ATM,92785110-0304-4cdc-ae37-4cfd0eb65155
660,1246,11-06-2023,2455.51,Withdrawal,Completed,INR,Teresaview,Branch,61140881-156c-48c4-86d2-6f3c0ab4b4e9
350,1370,05-08-2022,7532.32,Deposit,Pending,GBP,Terrencehaven,ATM,aff5f08a-cffd-4d17-9216-a98b98079aa8
1545,1224,28-03-2023,1246.92,Deposit,Cancelled,USD,Terryport,Online,e204c6b2-a0dc-4c73-8a79-5803829156eb
1658,1634,09-03-2022,4319.5,Deposit,Completed,USD,Terryville,ATM,d25cab6c-04e4-43ad-92a3-035c7a1c3c5a
1225,984,04-09-2022,490.01,Withdrawal,Pending,EUR,Theresaton,Branch,c824564a-9844-4575-bdb9-ac3d76f19bcb
780,781,21-02-2023,5507.91,Payment,Completed,EUR,Thomasborough,Online,85ec39ca-a699-4a61-9cd7-287a10bc460b
1249,24,07-10-2022,6007.24,Withdrawal,Completed,EUR,Thomasburgh,ATM,b1b946d4-83ae-40db-a436-fbe2d309b28f
587,633,04-03-2022,5366.24,Transfer,Cancelled,USD,Thomashaven,ATM,0120c697-dcab-4f9f-8d6b-a97bd4595f74
1996,879,17-05-2022,4581.58,Transfer,Completed,INR,Thomasport,ATM,240e7cca-2b97-45a4-8b5a-983d949fffe5
876,1513,01-05-2023,2440.31,Withdrawal,Completed,EUR,Thomaston,Branch,5af356b9-1243-422a-8c40-30781927d78c
1154,1682,03-06-2023,5461.35,Payment,Completed,USD,Thomasville,ATM,8a2fd821-1aa0-4713-a8a3-9d90b9e42e7a
112,445,25-11-2022,8590.52,Deposit,Completed,EUR,Thompsonchester,Branch,fa152754-236b-4ab1-83cb-1ca7ff870616
844,330,26-03-2022,7450.14,Transfer,Cancelled,EUR,Thompsonland,Branch,8ac76db2-a049-4456-9819-ad8f0a94c7ca
1442,1930,11-06-2022,447.23,Deposit,Pending,EUR,Thompsonstad,ATM,385f6be4-6f76-49d0-be72-b35fe1b26264
1378,1595,11-10-2022,929.78,Withdrawal,Cancelled,GBP,Thorntonfort,Branch,6bdb7aab-4983-4f1c-8862-c5ad838e3e0c
414,1820,23-06-2022,6086.73,Transfer,Pending,EUR,Thorntonshire,Branch,72e4f9f0-7e2c-4314-add4-dca0d2403db7
332,1336,16-09-2023,2185.28,Payment,Cancelled,INR,Tiffanyborough,ATM,7083b35e-5b97-4dbf-9782-45c0fe498dba
891,714,25-08-2023,2877.77,Payment,Cancelled,USD,Tiffanyhaven,Branch,70ee907d-0a63-4031-9b7f-2c62f15a4242
1494,314,17-08-2022,4156.55,Transfer,Completed,EUR,Timothyland,Branch,0564757a-fe0d-478c-afab-17f508acd2e4
1162,1582,03-05-2023,4722.75,Deposit,Cancelled,INR,Timothymouth,Branch,e005d2e3-8d43-4780-bcd0-cf2455e15e5e
1898,479,04-08-2022,680.38,Transfer,Cancelled,GBP,Timothyton,Branch,8b434f91-b030-48d2-b58d-c13635251565
1194,663,22-06-2023,5903.99,Withdrawal,Pending,INR,Timothyview,ATM,3faec1e8-847a-4032-ab8e-7278da5e1acb
273,1105,11-03-2023,7030.96,Withdrawal,Cancelled,USD,Timothyville,Online,c48309a8-887b-4dac-8ab1-0e5c56523e8f
45,1300,10-12-2023,1258.95,Transfer,Cancelled,USD,Tinaborough,Online,2f8dea62-e447-40fc-b1c2-1138bccc8e07
718,127,04-04-2023,486.79,Deposit,Completed,USD,Tinaland,ATM,aa437135-ee9c-46e3-854a-89e8ef1c3131
411,1194,07-11-2022,4132.35,Withdrawal,Pending,GBP,Tinastad,ATM,5767fb83-e6d8-4e49-888d-cc24b61a7858
